CHR	maps	lgchr	LG.x	gpos	chr	pphys	LG.y	LG_start	LG_end	n_contig	contig_type	contig_id	contig_start	contig_end	orientation	anchored
2519	GA	10	9	68.489	10	11084477	10	75574	22584591	23	W	5	1	22509018	+	1
5873	GA	10	9	68.489	10	11103501	10	75574	22584591	23	W	5	1	22509018	+	1
3768	GA	10	9	68.489	10	11297185	10	75574	22584591	23	W	5	1	22509018	+	1
2831	GA	10	9	68.489	10	11371946	10	75574	22584591	23	W	5	1	22509018	+	1
195	GA	10	9	68.489	10	11014061	10	75574	22584591	23	W	5	1	22509018	+	1
89137	GA	10	9	68.489	10	11353796	10	75574	22584591	23	W	5	1	22509018	+	1
111082	GA	10	9	68.489	10	11371886	10	75574	22584591	23	W	5	1	22509018	+	1
111082	GA	10	9	68.489	10	11371889	10	75574	22584591	23	W	5	1	22509018	+	1
10890	GA	10	9	68.489	10	11339945	10	75574	22584591	23	W	5	1	22509018	+	1
35015	GA	10	9	68.489	10	11371186	10	75574	22584591	23	W	5	1	22509018	+	1
35015	GA	10	9	68.489	10	11371163	10	75574	22584591	23	W	5	1	22509018	+	1
111134	GA	10	9	68.489	10	11364751	10	75574	22584591	23	W	5	1	22509018	+	1
25632	GA	10	9	68.489	10	11422112	10	75574	22584591	23	W	5	1	22509018	+	1
5873	GA	10	9	68.489	10	11103570	10	75574	22584591	23	W	5	1	22509018	+	1
84549	GA	10	9	68.489	10	11327413	10	75574	22584591	23	W	5	1	22509018	+	1
195	GA	10	9	68.489	10	11014042	10	75574	22584591	23	W	5	1	22509018	+	1
25828	GA	10	9	68.489	10	11191563	10	75574	22584591	23	W	5	1	22509018	+	1
35503	GA	10	9	68.489	10	11192524	10	75574	22584591	23	W	5	1	22509018	+	1
86524	GA	10	9	68.489	10	11333673	10	75574	22584591	23	W	5	1	22509018	+	1
35503	GA	10	9	68.489	10	11192507	10	75574	22584591	23	W	5	1	22509018	+	1
35015	GA	10	9	68.489	10	11371187	10	75574	22584591	23	W	5	1	22509018	+	1
68943	GA	10	9	68.489	10	11046959	10	75574	22584591	23	W	5	1	22509018	+	1
4484	GA	10	9	68.489	10	11100579	10	75574	22584591	23	W	5	1	22509018	+	1
53034	GA	10	9	68.489	10	11383812	10	75574	22584591	23	W	5	1	22509018	+	1
111082	GA	10	9	68.489	10	11371899	10	75574	22584591	23	W	5	1	22509018	+	1
35503	GA	10	9	68.489	10	11192502	10	75574	22584591	23	W	5	1	22509018	+	1
87146	GA	10	9	68.489	10	11180321	10	75574	22584591	23	W	5	1	22509018	+	1
3768	GA	10	9	68.489	10	11297131	10	75574	22584591	23	W	5	1	22509018	+	1
41203	GA	10	9	69.219	10	11397410	10	75574	22584591	23	W	5	1	22509018	+	1
121655	GA	10	9	69.219	10	11423081	10	75574	22584591	23	W	5	1	22509018	+	1
116176	GA	10	9	70.69	10	11518035	10	75574	22584591	23	W	5	1	22509018	+	1
116176	GA	10	9	70.69	10	11518033	10	75574	22584591	23	W	5	1	22509018	+	1
84846	GA	10	9	70.69	10	11481061	10	75574	22584591	23	W	5	1	22509018	+	1
84846	GA	10	9	70.69	10	11481076	10	75574	22584591	23	W	5	1	22509018	+	1
84846	GA	10	9	70.69	10	11481077	10	75574	22584591	23	W	5	1	22509018	+	1
84846	GA	10	9	70.69	10	11481058	10	75574	22584591	23	W	5	1	22509018	+	1
66179	GA	10	9	70.69	10	11503663	10	75574	22584591	23	W	5	1	22509018	+	1
95569	GA	10	9	70.69	10	11477483	10	75574	22584591	23	W	5	1	22509018	+	1
1175	GA	10	9	72.912	10	11694908	10	75574	22584591	23	W	5	1	22509018	+	1
5984	GA	10	9	72.912	10	11728402	10	75574	22584591	23	W	5	1	22509018	+	1
55323	GA	10	9	72.912	10	11662215	10	75574	22584591	23	W	5	1	22509018	+	1
102315	GA	10	9	73.642	10	12087339	10	75574	22584591	23	W	5	1	22509018	+	1
38238	GA	10	9	73.642	10	11756250	10	75574	22584591	23	W	5	1	22509018	+	1
44165	GA	10	9	73.642	10	12058709	10	75574	22584591	23	W	5	1	22509018	+	1
36653	GA	10	9	73.642	10	12114427	10	75574	22584591	23	W	5	1	22509018	+	1
63115	GA	10	9	73.642	10	12014066	10	75574	22584591	23	W	5	1	22509018	+	1
40602	GA	10	9	73.642	10	11836748	10	75574	22584591	23	W	5	1	22509018	+	1
31680	GA	10	9	73.642	10	11879870	10	75574	22584591	23	W	5	1	22509018	+	1
107373	GA	10	9	73.642	10	11804706	10	75574	22584591	23	W	5	1	22509018	+	1
107373	GA	10	9	73.642	10	11804707	10	75574	22584591	23	W	5	1	22509018	+	1
99050	GA	10	9	73.642	10	11974131	10	75574	22584591	23	W	5	1	22509018	+	1
27775	GA	10	9	73.642	10	12072415	10	75574	22584591	23	W	5	1	22509018	+	1
83177	GA	10	9	73.642	10	11732902	10	75574	22584591	23	W	5	1	22509018	+	1
36653	GA	10	9	73.642	10	12114465	10	75574	22584591	23	W	5	1	22509018	+	1
78814	GA	10	9	73.642	10	11965197	10	75574	22584591	23	W	5	1	22509018	+	1
35626	GA	10	9	73.642	10	11804692	10	75574	22584591	23	W	5	1	22509018	+	1
113918	GA	10	9	73.642	10	11747468	10	75574	22584591	23	W	5	1	22509018	+	1
113233	GA	10	9	73.642	10	12081442	10	75574	22584591	23	W	5	1	22509018	+	1
66609	GA	10	9	73.642	10	11917847	10	75574	22584591	23	W	5	1	22509018	+	1
63115	GA	10	9	73.642	10	12014065	10	75574	22584591	23	W	5	1	22509018	+	1
107373	GA	10	9	73.642	10	11804718	10	75574	22584591	23	W	5	1	22509018	+	1
45182	GA	10	9	73.642	10	11796424	10	75574	22584591	23	W	5	1	22509018	+	1
34552	GA	10	9	73.642	10	12070807	10	75574	22584591	23	W	5	1	22509018	+	1
26999	GA	10	9	73.642	10	11993362	10	75574	22584591	23	W	5	1	22509018	+	1
83177	GA	10	9	73.642	10	11732898	10	75574	22584591	23	W	5	1	22509018	+	1
20106	GA	10	9	74.372	10	12150250	10	75574	22584591	23	W	5	1	22509018	+	1
10770	GA	10	9	75.843	10	12266841	10	75574	22584591	23	W	5	1	22509018	+	1
58845	GA	10	9	75.843	10	12290308	10	75574	22584591	23	W	5	1	22509018	+	1
96983	GA	10	9	76.573	10	12316506	10	75574	22584591	23	W	5	1	22509018	+	1
121534	GA	10	9	76.573	10	12298102	10	75574	22584591	23	W	5	1	22509018	+	1
119622	GA	10	9	77.303	10	12304550	10	75574	22584591	23	W	5	1	22509018	+	1
59047	GA	10	9	77.303	10	12491948	10	75574	22584591	23	W	5	1	22509018	+	1
59047	GA	10	9	77.303	10	12491966	10	75574	22584591	23	W	5	1	22509018	+	1
84285	GA	10	9	77.303	10	12513643	10	75574	22584591	23	W	5	1	22509018	+	1
114580	GA	10	9	77.303	10	12529891	10	75574	22584591	23	W	5	1	22509018	+	1
114580	GA	10	9	77.303	10	12529828	10	75574	22584591	23	W	5	1	22509018	+	1
104465	GA	10	9	77.303	10	12437068	10	75574	22584591	23	W	5	1	22509018	+	1
119622	GA	10	9	77.303	10	12304549	10	75574	22584591	23	W	5	1	22509018	+	1
120442	GA	10	9	77.303	10	12401042	10	75574	22584591	23	W	5	1	22509018	+	1
121934	GA	10	9	77.303	10	12533693	10	75574	22584591	23	W	5	1	22509018	+	1
39576	GA	10	9	77.303	10	12409152	10	75574	22584591	23	W	5	1	22509018	+	1
46212	GA	10	9	77.303	10	12471625	10	75574	22584591	23	W	5	1	22509018	+	1
46212	GA	10	9	77.303	10	12471612	10	75574	22584591	23	W	5	1	22509018	+	1
25367	GA	10	9	78.773	10	12671794	10	75574	22584591	23	W	5	1	22509018	+	1
87192	GA	10	9	79.503	10	12832202	10	75574	22584591	23	W	5	1	22509018	+	1
79941	GA	10	9	80.974	10	12893031	10	75574	22584591	23	W	5	1	22509018	+	1
10689	GA	10	9	80.974	10	12900168	10	75574	22584591	23	W	5	1	22509018	+	1
85057	GA	10	9	81.704	10	12900446	10	75574	22584591	23	W	5	1	22509018	+	1
108961	GA	10	9	82.434	10	12958549	10	75574	22584591	23	W	5	1	22509018	+	1
47695	GA	10	9	82.434	10	13016528	10	75574	22584591	23	W	5	1	22509018	+	1
33405	GA	10	9	83.164	10	13044117	10	75574	22584591	23	W	5	1	22509018	+	1
37648	GA	10	9	83.164	10	13040124	10	75574	22584591	23	W	5	1	22509018	+	1
89860	GA	10	9	83.164	10	13116094	10	75574	22584591	23	W	5	1	22509018	+	1
37648	GA	10	9	83.164	10	13040125	10	75574	22584591	23	W	5	1	22509018	+	1
7114	GA	10	9	83.164	10	13124326	10	75574	22584591	23	W	5	1	22509018	+	1
1502	GA	10	9	83.164	10	13115098	10	75574	22584591	23	W	5	1	22509018	+	1
1502	GA	10	9	83.164	10	13115121	10	75574	22584591	23	W	5	1	22509018	+	1
110031	GA	10	9	83.164	10	13078961	10	75574	22584591	23	W	5	1	22509018	+	1
29444	GA	10	9	83.164	10	13075624	10	75574	22584591	23	W	5	1	22509018	+	1
110031	GA	10	9	83.164	10	13078940	10	75574	22584591	23	W	5	1	22509018	+	1
29444	GA	10	9	83.164	10	13075664	10	75574	22584591	23	W	5	1	22509018	+	1
58979	GA	10	9	83.164	10	13060726	10	75574	22584591	23	W	5	1	22509018	+	1
89860	GA	10	9	83.894	10	13116081	10	75574	22584591	23	W	5	1	22509018	+	1
4101	GA	10	9	84.624	10	13212262	10	75574	22584591	23	W	5	1	22509018	+	1
16803	GA	10	9	84.624	10	13600837	10	75574	22584591	23	W	5	1	22509018	+	1
106684	GA	10	9	84.624	10	13278584	10	75574	22584591	23	W	5	1	22509018	+	1
4101	GA	10	9	84.624	10	13212254	10	75574	22584591	23	W	5	1	22509018	+	1
69831	GA	10	9	85.354	10	13488788	10	75574	22584591	23	W	5	1	22509018	+	1
41947	GA	10	9	85.354	10	13295093	10	75574	22584591	23	W	5	1	22509018	+	1
109770	GA	10	9	85.354	10	61033	10	20935	65907	11	W	337	1	44973	+	1
26748	GA	10	9	85.354	10	13494376	10	75574	22584591	23	W	5	1	22509018	+	1
106273	GA	10	9	85.354	10	13494712	10	75574	22584591	23	W	5	1	22509018	+	1
50608	GA	10	9	85.354	10	13437177	10	75574	22584591	23	W	5	1	22509018	+	1
16803	GA	10	9	85.354	10	13600812	10	75574	22584591	23	W	5	1	22509018	+	1
60937	GA	10	9	85.354	10	60078	10	20935	65907	11	W	337	1	44973	+	1
106273	GA	10	9	85.354	10	13494689	10	75574	22584591	23	W	5	1	22509018	+	1
42001	GA	10	9	85.354	10	13313344	10	75574	22584591	23	W	5	1	22509018	+	1
53828	GA	10	9	85.354	10	13465928	10	75574	22584591	23	W	5	1	22509018	+	1
42001	GA	10	9	85.354	10	13313343	10	75574	22584591	23	W	5	1	22509018	+	1
116373	GA	10	9	85.354	10	13405096	10	75574	22584591	23	W	5	1	22509018	+	1
45474	GA	10	9	87.576	10	14069297	10	75574	22584591	23	W	5	1	22509018	+	1
83040	GA	10	9	87.576	10	14216832	10	75574	22584591	23	W	5	1	22509018	+	1
83040	GA	10	9	87.576	10	14216883	10	75574	22584591	23	W	5	1	22509018	+	1
100471	GA	10	9	87.576	10	13817839	10	75574	22584591	23	W	5	1	22509018	+	1
45474	GA	10	9	88.306	10	14069293	10	75574	22584591	23	W	5	1	22509018	+	1
50865	GA	10	9	88.306	10	14029869	10	75574	22584591	23	W	5	1	22509018	+	1
45474	GA	10	9	88.306	10	14069289	10	75574	22584591	23	W	5	1	22509018	+	1
3111	GA	10	9	88.306	10	14191290	10	75574	22584591	23	W	5	1	22509018	+	1
70856	GA	10	9	88.306	10	13865366	10	75574	22584591	23	W	5	1	22509018	+	1
93641	GA	10	9	88.306	10	14024974	10	75574	22584591	23	W	5	1	22509018	+	1
47270	GA	10	9	88.306	10	13851867	10	75574	22584591	23	W	5	1	22509018	+	1
4668	GA	10	9	88.306	10	13916458	10	75574	22584591	23	W	5	1	22509018	+	1
3222	GA	10	9	88.306	10	13892562	10	75574	22584591	23	W	5	1	22509018	+	1
91851	GA	10	9	88.306	10	14058138	10	75574	22584591	23	W	5	1	22509018	+	1
36533	GA	10	9	88.306	10	14154123	10	75574	22584591	23	W	5	1	22509018	+	1
17887	GA	10	9	88.306	10	14082173	10	75574	22584591	23	W	5	1	22509018	+	1
58302	GA	10	9	88.306	10	13922460	10	75574	22584591	23	W	5	1	22509018	+	1
23559	GA	10	9	89.036	10	14273415	10	75574	22584591	23	W	5	1	22509018	+	1
23559	GA	10	9	89.036	10	14273434	10	75574	22584591	23	W	5	1	22509018	+	1
50316	GA	10	9	89.036	10	14390733	10	75574	22584591	23	W	5	1	22509018	+	1
70856	GA	10	9	89.036	10	13865368	10	75574	22584591	23	W	5	1	22509018	+	1
78375	GA	10	9	89.036	10	14317192	10	75574	22584591	23	W	5	1	22509018	+	1
80211	GA	10	9	89.036	10	14374107	10	75574	22584591	23	W	5	1	22509018	+	1
109944	GA	10	9	89.036	10	14379659	10	75574	22584591	23	W	5	1	22509018	+	1
104759	GA	10	9	89.766	10	14450186	10	75574	22584591	23	W	5	1	22509018	+	1
104759	GA	10	9	89.766	10	14450203	10	75574	22584591	23	W	5	1	22509018	+	1
3733	GA	10	9	89.766	10	14467544	10	75574	22584591	23	W	5	1	22509018	+	1
3733	GA	10	9	89.766	10	14467523	10	75574	22584591	23	W	5	1	22509018	+	1
3651	GA	10	9	89.766	10	14441270	10	75574	22584591	23	W	5	1	22509018	+	1
3733	GA	10	9	89.766	10	14467500	10	75574	22584591	23	W	5	1	22509018	+	1
34782	GA	10	9	90.496	10	14517253	10	75574	22584591	23	W	5	1	22509018	+	1
99145	GA	10	9	90.496	10	14543663	10	75574	22584591	23	W	5	1	22509018	+	1
30082	GA	10	9	90.496	10	14503707	10	75574	22584591	23	W	5	1	22509018	+	1
30082	GA	10	9	90.496	10	14503683	10	75574	22584591	23	W	5	1	22509018	+	1
99145	GA	10	9	90.496	10	14543710	10	75574	22584591	23	W	5	1	22509018	+	1
99145	GA	10	9	90.496	10	14543661	10	75574	22584591	23	W	5	1	22509018	+	1
44105	GA	10	9	91.226	10	14637900	10	75574	22584591	23	W	5	1	22509018	+	1
91952	GA	10	9	91.226	10	14557936	10	75574	22584591	23	W	5	1	22509018	+	1
44105	GA	10	9	91.226	10	14637880	10	75574	22584591	23	W	5	1	22509018	+	1
82652	GA	10	9	91.956	10	14717725	10	75574	22584591	23	W	5	1	22509018	+	1
106530	GA	10	9	91.956	10	15076395	10	75574	22584591	23	W	5	1	22509018	+	1
97737	GA	10	9	91.956	10	14985932	10	75574	22584591	23	W	5	1	22509018	+	1
103753	GA	10	9	91.956	10	14722862	10	75574	22584591	23	W	5	1	22509018	+	1
15921	GA	10	9	91.956	10	14678645	10	75574	22584591	23	W	5	1	22509018	+	1
118998	GA	10	9	91.956	10	14988305	10	75574	22584591	23	W	5	1	22509018	+	1
66853	GA	10	9	91.956	10	14714431	10	75574	22584591	23	W	5	1	22509018	+	1
67739	GA	10	9	91.956	10	14871050	10	75574	22584591	23	W	5	1	22509018	+	1
103125	GA	10	9	92.686	10	15113055	10	75574	22584591	23	W	5	1	22509018	+	1
38301	GA	10	9	92.686	10	15113455	10	75574	22584591	23	W	5	1	22509018	+	1
19140	GA	10	9	92.686	10	14945630	10	75574	22584591	23	W	5	1	22509018	+	1
38301	GA	10	9	92.686	10	15113415	10	75574	22584591	23	W	5	1	22509018	+	1
104333	GA	10	9	93.416	10	15181105	10	75574	22584591	23	W	5	1	22509018	+	1
104333	GA	10	9	93.416	10	15181111	10	75574	22584591	23	W	5	1	22509018	+	1
104419	GA	10	9	93.416	10	15130984	10	75574	22584591	23	W	5	1	22509018	+	1
57594	GA	10	9	94.146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10287	GA	10	9	94.146	10	15255661	10	75574	22584591	23	W	5	1	22509018	+	1
111619	GA	10	9	94.146	10	15334084	10	75574	22584591	23	W	5	1	22509018	+	1
108040	GA	10	9	94.146	10	15209975	10	75574	22584591	23	W	5	1	22509018	+	1
111619	GA	10	9	94.146	10	15334098	10	75574	22584591	23	W	5	1	22509018	+	1
90167	GA	10	9	94.146	10	15202816	10	75574	22584591	23	W	5	1	22509018	+	1
111619	GA	10	9	94.146	10	15334088	10	75574	22584591	23	W	5	1	22509018	+	1
1422	GA	10	9	94.146	10	15298432	10	75574	22584591	23	W	5	1	22509018	+	1
2904	GA	10	9	94.146	10	15190939	10	75574	22584591	23	W	5	1	22509018	+	1
3028	GA	10	9	94.146	10	15251043	10	75574	22584591	23	W	5	1	22509018	+	1
64533	GA	10	9	94.876	10	15434334	10	75574	22584591	23	W	5	1	22509018	+	1
103342	GA	10	9	94.876	10	15466257	10	75574	22584591	23	W	5	1	22509018	+	1
86478	GA	10	9	94.876	10	15511557	10	75574	22584591	23	W	5	1	22509018	+	1
103342	GA	10	9	94.876	10	15466245	10	75574	22584591	23	W	5	1	22509018	+	1
103342	GA	10	9	94.876	10	15466248	10	75574	22584591	23	W	5	1	22509018	+	1
49992	GA	10	9	94.876	10	15548060	10	75574	22584591	23	W	5	1	22509018	+	1
64533	GA	10	9	94.876	10	15434324	10	75574	22584591	23	W	5	1	22509018	+	1
21202	GA	10	9	94.876	10	15725424	10	75574	22584591	23	W	5	1	22509018	+	1
49963	GA	10	9	94.876	10	15709784	10	75574	22584591	23	W	5	1	22509018	+	1
99294	GA	10	9	94.876	10	15763197	10	75574	22584591	23	W	5	1	22509018	+	1
104147	GA	10	9	94.876	10	15514474	10	75574	22584591	23	W	5	1	22509018	+	1
24733	GA	10	9	94.876	10	15374879	10	75574	22584591	23	W	5	1	22509018	+	1
24545	GA	10	9	94.876	10	15514479	10	75574	22584591	23	W	5	1	22509018	+	1
107184	GA	10	9	94.876	10	15701482	10	75574	22584591	23	W	5	1	22509018	+	1
88495	GA	10	9	94.876	10	15594524	10	75574	22584591	23	W	5	1	22509018	+	1
33731	GA	10	9	94.876	10	15440736	10	75574	22584591	23	W	5	1	22509018	+	1
31707	GA	10	9	94.876	10	15461614	10	75574	22584591	23	W	5	1	22509018	+	1
107859	GA	10	9	94.876	10	15719145	10	75574	22584591	23	W	5	1	22509018	+	1
1488	GA	10	9	95.606	10	17141793	10	75574	22584591	23	W	5	1	22509018	+	1
43408	GA	10	9	95.606	10	18082895	10	75574	22584591	23	W	5	1	22509018	+	1
102431	GA	10	9	95.606	10	16227497	10	75574	22584591	23	W	5	1	22509018	+	1
62311	GA	10	9	95.606	10	15945267	10	75574	22584591	23	W	5	1	22509018	+	1
62311	GA	10	9	95.606	10	15945264	10	75574	22584591	23	W	5	1	22509018	+	1
24273	GA	10	9	95.606	10	15408781	10	75574	22584591	23	W	5	1	22509018	+	1
3590	GA	10	9	95.606	10	15847230	10	75574	22584591	23	W	5	1	22509018	+	1
1488	GA	10	9	95.606	10	17141785	10	75574	22584591	23	W	5	1	22509018	+	1
1488	GA	10	9	95.606	10	17141762	10	75574	22584591	23	W	5	1	22509018	+	1
19170	GA	10	9	95.606	10	15852061	10	75574	22584591	23	W	5	1	22509018	+	1
42268	GA	10	9	95.606	10	15472651	10	75574	22584591	23	W	5	1	22509018	+	1
40864	GA	10	9	95.606	10	15913854	10	75574	22584591	23	W	5	1	22509018	+	1
54620	GA	10	9	95.606	10	15889791	10	75574	22584591	23	W	5	1	22509018	+	1
76477	GA	10	9	95.606	10	15991562	10	75574	22584591	23	W	5	1	22509018	+	1
46284	GA	10	9	95.606	10	18253081	10	75574	22584591	23	W	5	1	22509018	+	1
36864	GA	10	9	95.606	10	17722256	10	75574	22584591	23	W	5	1	22509018	+	1
100675	GA	10	9	95.606	10	17782313	10	75574	22584591	23	W	5	1	22509018	+	1
18751	GA	10	9	95.606	10	15960021	10	75574	22584591	23	W	5	1	22509018	+	1
111815	GA	10	9	95.606	10	18263792	10	75574	22584591	23	W	5	1	22509018	+	1
112168	GA	10	9	95.606	10	16374465	10	75574	22584591	23	W	5	1	22509018	+	1
3155	GA	10	9	95.606	10	18228121	10	75574	22584591	23	W	5	1	22509018	+	1
38861	GA	10	9	95.606	10	16139704	10	75574	22584591	23	W	5	1	22509018	+	1
114775	GA	10	9	95.606	10	17970619	10	75574	22584591	23	W	5	1	22509018	+	1
19170	GA	10	9	95.606	10	15852040	10	75574	22584591	23	W	5	1	22509018	+	1
31413	GA	10	9	95.606	10	15962818	10	75574	22584591	23	W	5	1	22509018	+	1
114775	GA	10	9	95.606	10	17970604	10	75574	22584591	23	W	5	1	22509018	+	1
46284	GA	10	9	95.606	10	18253082	10	75574	22584591	23	W	5	1	22509018	+	1
17482	GA	10	9	95.606	10	18133757	10	75574	22584591	23	W	5	1	22509018	+	1
7644	GA	10	9	95.606	10	16093467	10	75574	22584591	23	W	5	1	22509018	+	1
100675	GA	10	9	95.606	10	17782336	10	75574	22584591	23	W	5	1	22509018	+	1
37189	GA	10	9	95.606	10	18349668	10	75574	22584591	23	W	5	1	22509018	+	1
17482	GA	10	9	95.606	10	18133717	10	75574	22584591	23	W	5	1	22509018	+	1
90035	GA	10	9	95.606	10	15912705	10	75574	22584591	23	W	5	1	22509018	+	1
70933	GA	10	9	95.606	10	16314858	10	75574	22584591	23	W	5	1	22509018	+	1
38053	GA	10	9	95.606	10	17290563	10	75574	22584591	23	W	5	1	22509018	+	1
78606	GA	10	9	95.606	10	15842235	10	75574	22584591	23	W	5	1	22509018	+	1
35274	GA	10	9	95.606	10	16037197	10	75574	22584591	23	W	5	1	22509018	+	1
107144	GA	10	9	96.336	10	17867289	10	75574	22584591	23	W	5	1	22509018	+	1
99083	GA	10	9	96.336	10	18310166	10	75574	22584591	23	W	5	1	22509018	+	1
78070	GA	10	9	96.336	10	18253445	10	75574	22584591	23	W	5	1	22509018	+	1
28254	GA	10	9	96.336	10	18260252	10	75574	22584591	23	W	5	1	22509018	+	1
33060	GA	10	9	96.336	10	18349698	10	75574	22584591	23	W	5	1	22509018	+	1
36011	GA	10	9	96.336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33060	GA	10	9	96.336	10	18349655	10	75574	22584591	23	W	5	1	22509018	+	1
57299	GA	10	9	96.336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99083	GA	10	9	96.336	10	18310165	10	75574	22584591	23	W	5	1	22509018	+	1
19568	GA	10	9	98.558	10	18958077	10	75574	22584591	23	W	5	1	22509018	+	1
37616	GA	10	9	100.029	10	19108350	10	75574	22584591	23	W	5	1	22509018	+	1
37616	GA	10	9	100.029	10	19108331	10	75574	22584591	23	W	5	1	22509018	+	1
121726	GA	10	9	101.5	10	19193570	10	75574	22584591	23	W	5	1	22509018	+	1
21180	GA	10	9	101.5	10	19148033	10	75574	22584591	23	W	5	1	22509018	+	1
121726	GA	10	9	101.5	10	19193553	10	75574	22584591	23	W	5	1	22509018	+	1
121726	GA	10	9	101.5	10	19193574	10	75574	22584591	23	W	5	1	22509018	+	1
43996	GA	10	9	101.5	10	19207495	10	75574	22584591	23	W	5	1	22509018	+	1
21180	GA	10	9	101.5	10	19148063	10	75574	22584591	23	W	5	1	22509018	+	1
105671	GA	10	9	102.97	10	19244681	10	75574	22584591	23	W	5	1	22509018	+	1
26995	GA	10	9	105.193	10	19342640	10	75574	22584591	23	W	5	1	22509018	+	1
2254	GA	10	9	105.923	10	19367979	10	75574	22584591	23	W	5	1	22509018	+	1
115079	GA	10	9	108.909	10	19568096	10	75574	22584591	23	W	5	1	22509018	+	1
73751	GA	10	9	108.909	10	19566937	10	75574	22584591	23	W	5	1	22509018	+	1
107516	GA	10	9	108.909	10	19600062	10	75574	22584591	23	W	5	1	22509018	+	1
107516	GA	10	9	108.909	10	19600106	10	75574	22584591	23	W	5	1	22509018	+	1
107516	GA	10	9	108.909	10	19600075	10	75574	22584591	23	W	5	1	22509018	+	1
80053	GA	10	9	109.639	10	19640371	10	75574	22584591	23	W	5	1	22509018	+	1
80053	GA	10	9	109.639	10	19640395	10	75574	22584591	23	W	5	1	22509018	+	1
80053	GA	10	9	109.639	10	19640373	10	75574	22584591	23	W	5	1	22509018	+	1
38859	GA	10	9	109.639	10	19655872	10	75574	22584591	23	W	5	1	22509018	+	1
101643	GA	10	9	111.109	10	19740705	10	75574	22584591	23	W	5	1	22509018	+	1
83254	GA	10	9	111.109	10	19696216	10	75574	22584591	23	W	5	1	22509018	+	1
77392	GA	10	9	111.109	10	19716919	10	75574	22584591	23	W	5	1	22509018	+	1
112661	GA	10	9	111.109	10	19734228	10	75574	22584591	23	W	5	1	22509018	+	1
19910	GA	10	9	111.839	10	19751599	10	75574	22584591	23	W	5	1	22509018	+	1
19027	GA	10	9	111.839	10	19803776	10	75574	22584591	23	W	5	1	22509018	+	1
5949	GA	10	9	111.839	10	19790979	10	75574	22584591	23	W	5	1	22509018	+	1
59425	GA	10	9	111.839	10	20025967	10	75574	22584591	23	W	5	1	22509018	+	1
3082	GA	10	9	111.839	10	19779981	10	75574	22584591	23	W	5	1	22509018	+	1
77047	GA	10	9	111.839	10	19782025	10	75574	22584591	23	W	5	1	22509018	+	1
5949	GA	10	9	111.839	10	19790967	10	75574	22584591	23	W	5	1	22509018	+	1
3082	GA	10	9	111.839	10	19780028	10	75574	22584591	23	W	5	1	22509018	+	1
5949	GA	10	9	111.839	10	19791019	10	75574	22584591	23	W	5	1	22509018	+	1
3368	GA	10	9	112.569	10	20058717	10	75574	22584591	23	W	5	1	22509018	+	1
41292	GA	10	9	112.569	10	19959912	10	75574	22584591	23	W	5	1	22509018	+	1
109033	GA	10	9	112.569	10	19942407	10	75574	22584591	23	W	5	1	22509018	+	1
10026	GA	10	9	113.299	10	19886137	10	75574	22584591	23	W	5	1	22509018	+	1
19360	GA	10	9	113.299	10	21682042	10	75574	22584591	23	W	5	1	22509018	+	1
10026	GA	10	9	113.299	10	19886203	10	75574	22584591	23	W	5	1	22509018	+	1
10026	GA	10	9	113.299	10	19886196	10	75574	22584591	23	W	5	1	22509018	+	1
21177	GA	10	9	114.029	10	20176809	10	75574	22584591	23	W	5	1	22509018	+	1
1639	GA	10	9	114.029	10	20105893	10	75574	22584591	23	W	5	1	22509018	+	1
38040	GA	10	9	114.029	10	20115757	10	75574	22584591	23	W	5	1	22509018	+	1
71248	GA	10	9	114.029	10	20155294	10	75574	22584591	23	W	5	1	22509018	+	1
103836	GA	10	9	114.029	10	20122994	10	75574	22584591	23	W	5	1	22509018	+	1
21177	GA	10	9	114.029	10	20176786	10	75574	22584591	23	W	5	1	22509018	+	1
38040	GA	10	9	114.029	10	20115767	10	75574	22584591	23	W	5	1	22509018	+	1
104256	GA	10	9	114.759	10	21672051	10	75574	22584591	23	W	5	1	22509018	+	1
104256	GA	10	9	114.759	10	21672040	10	75574	22584591	23	W	5	1	22509018	+	1
71248	GA	10	9	114.759	10	20155295	10	75574	22584591	23	W	5	1	22509018	+	1
104256	GA	10	9	114.759	10	21672041	10	75574	22584591	23	W	5	1	22509018	+	1
104256	GA	10	9	114.759	10	21672016	10	75574	22584591	23	W	5	1	22509018	+	1
60111	GA	10	9	114.759	10	21710517	10	75574	22584591	23	W	5	1	22509018	+	1
104256	GA	10	9	114.759	10	21672002	10	75574	22584591	23	W	5	1	22509018	+	1
77772	GA	10	9	116.982	10	22438574	10	75574	22584591	23	W	5	1	22509018	+	1
77772	GA	10	9	116.982	10	22438573	10	75574	22584591	23	W	5	1	22509018	+	1
77772	GA	10	9	116.982	10	22438577	10	75574	22584591	23	W	5	1	22509018	+	1
63050	GA	10	9	119.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2120	GA	10	9	119.968	10	21870072	10	75574	22584591	23	W	5	1	22509018	+	1
40844	GA	10	9	119.968	10	21882172	10	75574	22584591	23	W	5	1	22509018	+	1
