LG	CHR	POS	MALE	FEMALE
20	103757	7	0	60.166
20	103757	75	0	60.166
20	99099	67	0	60.166
20	119014	66	0	60.891
20	119014	13	0	60.891
20	110774	20	0	61.616
20	71873	53	0	61.616
20	5715	75	0	61.616
20	53908	29	0	62.34
20	119825	41	0	63.065
20	118678	12	0	63.065
20	112611	16	0	63.065
20	110159	32	0	63.065
20	108385	53	0	63.065
20	106601	43	0	63.065
20	106601	18	0	63.065
20	99958	15	0	63.065
20	99201	41	0	63.065
20	88997	18	0	63.065
20	87399	66	0	63.065
20	80187	57	0	63.065
20	80187	25	0	63.065
20	76204	69	0	63.065
20	66978	67	0	63.065
20	66483	38	0	63.065
20	66483	41	0	63.065
20	49760	55	0	63.065
20	46224	53	0	63.065
20	46224	13	0	63.065
20	42313	63	0	63.065
20	40724	50	0	63.065
20	37681	32	0	63.065
20	37681	27	0	63.065
20	37681	24	0	63.065
20	31374	63	0	63.065
20	28865	62	0	63.065
20	22837	40	0	63.065
20	6152	72	0	63.065
20	5965	77	0	63.065
20	4635	77	0	63.065
20	102404	12	0	63.79
20	102404	67	0	63.79
20	19526	6	0	63.79
20	120273	28	0	64.514
20	120273	49	0	64.514
20	106559	36	0	64.514
20	106559	63	0	64.514
20	121350	62	0	65.239
20	80113	62	0	65.239
20	57178	74	0	65.239
20	57178	68	0	65.239
20	38831	45	0	65.239
20	38831	51	0	65.239
20	30381	6	0	65.239
20	115109	22	0	65.964
20	103772	29	0	65.964
20	85909	17	0	65.964
20	85909	15	0	65.964
20	28931	17	0	65.964
20	22450	63	0	65.964
20	9582	28	0	65.964
20	56588	47	0	67.413
20	56588	51	0	67.413
20	55102	37	0	67.413
20	31322	50	0	67.413
20	24460	77	0	67.413
20	20340	24	0	67.413
20	20340	52	0	67.413
20	11983	27	0	67.413
20	5750	76	0	67.413
20	116557	30	0	68.863
20	116557	51	0	68.863
20	116557	33	0	68.863
20	5421	75	0	69.588
20	122202	17	0	70.312
20	115915	39	0	70.312
20	102498	49	0	70.312
20	87595	31	0	70.312
20	58909	9	0	70.312
20	57230	7	0	70.312
20	57230	31	0	70.312
20	52083	21	0	70.312
20	40376	44	0	70.312
20	37378	71	0	70.312
20	34139	29	0	70.312
20	34139	52	0	70.312
20	31779	30	0	70.312
20	31779	24	0	70.312
20	31424	19	0	70.312
20	17480	53	0	70.312
20	17480	7	0	70.312
20	51744	44	0	71.037
20	45809	35	0	71.762
20	77689	74	0	72.487
20	28039	20	0	72.487
20	24051	30	0	72.487
20	120170	11	0	73.211
20	112548	56	0	73.211
20	112548	30	0	73.211
20	75040	52	0	73.211
20	31155	27	0	73.211
20	122246	73	0	73.936
20	122246	8	0	73.936
20	121509	19	0	73.936
20	105161	52	0	73.936
20	32514	68	0	73.936
20	32514	36	0	73.936
20	31333	55	0	73.936
20	103659	24	0	74.661
20	89697	38	0	74.661
20	74775	9	0	74.661
20	55350	76	0	74.661
20	46784	30	0	74.661
20	45420	55	0	74.661
20	34772	18	0	74.661
20	16931	8	0	74.661
20	16931	37	0	74.661
20	1039	73	0	74.661
20	115428	70	0	76.836
20	115428	61	0	76.836
20	100135	65	0	76.836
20	62992	64	0	76.836
20	11474	17	0	76.836
20	110937	46	0	77.561
20	81999	53	0	77.561
20	108619	34	0	78.285
20	62992	71	0	78.285
20	62992	61	0	78.285
20	59339	48	0	78.285
20	48131	7	0	79.735
20	48131	10	0	79.735
20	48131	9	0	79.735
20	34222	18	0	80.46
20	50734	70	0	81.184
20	16855	17	0	81.184
20	16855	10	0	81.184
20	4785	76	0	81.184
20	1715	46	0	81.184
20	1715	21	0	81.184
20	1715	79	0	81.184
20	1715	24	0	81.184
20	36600	54	0	82.634
20	36600	56	0	82.634
20	1693	46	0	82.634
20	1693	15	0	82.634
20	108792	38	0	83.359
20	85329	17	0	83.359
20	43301	66	0	83.359
20	43301	62	0	83.359
20	2179	77	0	83.359
20	120754	24	0	84.083
20	120237	31	0	84.083
20	118934	26	0	84.083
20	82094	32	0	84.083
20	76029	72	0	84.083
20	66597	72	0	84.083
20	65549	23	0	84.083
20	64274	32	0	84.083
20	61551	58	0	84.083
20	61551	54	0	84.083
20	54596	63	0	84.083
20	44506	17	0	84.083
20	31950	34	0	84.083
20	23222	64	0	84.083
20	13012	21	0	84.083
20	112352	65	0	84.808
20	111483	47	0	84.808
20	103572	24	0	84.808
20	103572	32	0	84.808
20	84567	56	0	84.808
20	79372	17	0	84.808
20	48149	28	0	84.808
20	47422	26	0	84.808
20	38185	50	0	84.808
20	9587	8	0	84.808
20	9587	65	0	84.808
20	9587	20	0	84.808
20	9587	64	0	84.808
20	8535	36	0	84.808
20	4687	19	0	84.808
20	4687	45	0	84.808
20	88774	12	0	86.258
20	88774	16	0	86.258
20	52605	25	0	86.258
20	92112	67	0	86.982
20	44923	39	0	88.432
20	24824	23	0	88.432
20	110658	51	0	89.157
20	100665	47	0	89.157
20	90319	36	0	89.157
20	77653	42	0	89.157
20	35965	67	0	89.157
20	34587	18	0	89.157
20	31071	49	0	91.332
20	26965	31	0	91.332
20	82098	54	0	92.057
20	66880	61	0	92.057
20	33067	43	0	92.057
20	33067	7	0	92.057
20	2176	51	0	92.057
20	30068	24	0	92.781
20	104370	45	0	93.506
20	97763	62	0	94.956
20	34594	21	0	94.956
20	34594	35	0	94.956
20	5778	75	0	94.956
20	5778	56	0	94.956
20	5778	57	0	94.956
20	118741	69	0	95.681
20	114423	17	0	95.681
20	110500	10	0	95.681
20	104205	69	0	95.681
20	77860	58	0	95.681
20	64945	29	0	95.681
20	64945	74	0	95.681
20	63240	75	0	95.681
20	61842	61	0	95.681
20	59527	55	0	95.681
20	56186	65	0	95.681
20	56186	51	0	95.681
20	56186	24	0	95.681
20	54936	56	0	95.681
20	54936	74	0	95.681
20	46342	39	0	95.681
20	45096	33	0	95.681
20	29327	49	0	95.681
20	20949	56	0	95.681
20	46566	45	0	96.405
20	325	76	0	97.13
20	49872	19	0	97.855
20	39243	59	0	97.855
20	35722	29	0	97.855
20	19821	39	0	97.855
20	114824	27	0	98.579
20	114406	37	0	98.579
20	113115	58	0	98.579
20	110608	10	0	98.579
20	104218	13	0	98.579
20	101426	51	0	98.579
20	92901	52	0	98.579
20	90037	34	0	98.579
20	87136	60	0	98.579
20	85120	14	0	98.579
20	79510	53	0	98.579
20	56933	69	0	98.579
20	55477	58	0	98.579
20	55477	57	0	98.579
20	52982	75	0	98.579
20	51163	21	0	98.579
20	50981	13	0	98.579
20	50467	38	0	98.579
20	40607	20	0	98.579
20	39975	29	0	98.579
20	37420	7	0	98.579
20	34414	16	0	98.579
20	34414	6	0	98.579
20	24232	15	0	98.579
20	22855	35	0	98.579
20	20640	61	0	98.579
20	16181	12	0	98.579
20	7721	51	0	98.579
20	3628	75	0	98.579
20	2370	75	0	98.579
20	180	76	0	98.579
20	67124	62	0	99.304
20	50981	18	0	99.304
20	50981	67	0	99.304
20	2021	14	0	101.479
20	2021	15	0	101.479
20	38579	51	0	102.204
20	38579	10	0	102.204
20	38579	47	0	102.204
20	2021	64	0	102.204
20	121208	75	0	105.833
20	110650	6	0	105.833
20	110650	43	0	106.558
20	69816	40	0	106.558
20	14934	73	0	106.558
20	116412	10	0	108.008
20	45508	36	0	114.567
20	36779	47	0	114.567
20	114745	29	0	115.292
20	114745	15	0	115.292
20	113795	58	0	115.292
20	61090	23	0	115.292
20	27506	41	0	115.292
20	21467	33	0	115.292
20	100034	48	0	117.467
20	100034	35	0	117.467
20	40994	22	0	117.467
20	40994	25	0	117.467
20	8550	60	0	118.917
20	105346	39	0	121.092
20	77066	71	0	124.721
20	31218	18	0	129.08
20	31218	38	0	129.08
20	112602	18	0	129.805
20	60583	27	0	129.805
20	119178	62	0	132.707
20	109176	11	0	132.707
20	27568	70	0	134.882
20	27568	28	0	134.882
20	27568	25	0	134.882
20	86833	61	0	135.607
20	86833	57	0	135.607
20	74348	20	0	135.607
20	63355	19	0	135.607
20	63355	30	0	135.607
20	63355	58	0	135.607
20	62705	73	0	136.331
20	46852	45	0	136.331
20	49742	63	0	137.056
20	110754	56	0	137.781
20	1962	23	0	137.781
20	1962	8	0	137.781
20	1962	12	0	137.781
20	102869	67	0	138.506
20	76546	75	0	138.506
20	117432	73	0	139.23
20	117432	70	0	139.23
20	82765	64	0	140.68
20	56910	54	0	140.68
20	39610	74	0	140.68
20	107798	50	0	141.405
20	20040	59	0	141.405
20	43045	35	0	143.58
20	43045	73	0	143.58
20	85250	47	0	145.03
20	58466	17	0	145.03
20	17310	8	0	145.03
20	2807	77	0	145.03
20	117458	22	0	145.754
20	115065	7	0	145.754
20	100977	40	0	145.754
20	84456	9	0	145.754
20	82786	69	0	145.754
20	77699	10	0	145.754
20	77699	58	0	145.754
20	77699	23	0	145.754
20	77426	74	0	145.754
20	43594	17	0	145.754
20	43594	29	0	145.754
20	17310	47	0	145.754
20	7211	41	0	145.754
20	5527	77	0	145.754
20	5527	66	0	145.754
20	2619	50	0	145.754
20	2410	30	0	145.754
20	2410	11	0	145.754
20	113789	7	0	146.479
20	100977	72	0	146.479
20	100977	37	0	146.479
20	73040	17	0	146.479
20	118322	36	0	147.204
20	118028	11	0	147.204
20	118028	20	0	147.204
20	116156	52	0	147.204
20	116156	50	0	147.204
20	116156	36	0	147.204
20	116156	51	0	147.204
20	104694	60	0	147.204
20	95032	27	0	147.204
20	95032	12	0	147.204
20	85456	33	0	147.204
20	76975	63	0	147.204
20	56755	38	0	147.204
20	34666	38	0	147.204
20	34298	9	0	147.204
20	24600	66	0	147.204
20	24600	73	0	147.204
20	16180	46	0	147.204
20	1	75	0	147.204
20	90356	65	0	147.928
21	104859	44	0	0
21	104859	47	0	0
21	102312	28	0	0
21	86329	59	0	0
21	44816	23	0	0
21	29803	57	0	0
21	1643	75	0	0
21	1643	58	0	0
21	1113	45	0	0
21	1113	45	0	0
21	1113	24	0	0
21	294	61	0	0
21	120617	11	0	0.725
21	78863	15	0	0.725
21	53333	51	0	0.725
21	49813	25	0	0.725
21	45526	65	0	0.725
21	45526	15	0	0.725
21	37494	24	0	0.725
21	37494	54	0	0.725
21	37494	9	0	0.725
21	1352	46	0	0.725
21	1352	37	0	0.725
21	52602	60	0	1.449
21	47204	12	0	1.449
21	47204	10	0	1.449
21	39292	33	0	1.449
21	90910	64	0	2.174
21	53187	34	0	2.174
21	37264	7	0	2.174
21	121639	15	0	4.349
21	121639	45	0	4.349
21	109774	19	0	4.349
21	109774	16	0	4.349
21	4599	77	0	5.074
21	4599	53	0	5.074
21	47035	9	0	5.799
21	41647	64	0	5.799
21	27191	40	0	5.799
21	27191	51	0	5.799
21	19899	50	0	5.799
21	103637	50	0	7.974
21	67336	68	0	7.974
21	120159	71	0	8.699
21	85230	14	0	8.699
21	85230	19	0	8.699
21	71620	23	0	8.699
21	71620	26	0	8.699
21	71620	27	0	8.699
21	71620	62	0	8.699
21	63794	21	0	8.699
21	47616	63	0	8.699
21	47616	62	0	8.699
21	31710	47	0	8.699
21	3358	75	0	8.699
21	3358	69	0	8.699
21	1100	68	0	10.148
21	1100	72	0	10.148
21	3959	56	0	10.873
21	3959	77	0	10.873
21	3959	53	0	10.873
21	92679	21	0	11.598
21	43516	30	0	13.047
21	52232	39	0	14.497
21	81952	36	0	15.222
21	63968	45	0	15.222
21	27255	72	0	15.222
21	27255	15	0	15.222
21	1475	73	0	15.946
21	96168	67	0	16.671
21	83943	67	0	16.671
21	83943	48	0	16.671
21	80366	42	0	16.671
21	80366	33	0	16.671
21	80366	72	0	16.671
21	70083	56	0	16.671
21	70083	14	0	16.671
21	70083	21	0	16.671
21	30467	55	0	16.671
21	119036	28	0	17.396
21	119036	6	0	17.396
21	48032	64	0	17.396
21	20954	66	0	17.396
21	111770	16	0	20.298
21	8515	31	0	20.298
21	8515	72	0	20.298
21	32114	18	0	21.022
21	52992	25	0	22.472
21	29728	63	0	23.922
21	13734	52	0	23.922
21	13734	53	0	23.922
21	3755	76	0	24.646
21	48434	40	0	25.371
21	25551	32	0	25.371
21	42	13	0	25.371
21	42	76	0	25.371
21	118050	54	0	26.096
21	114679	10	0	28.998
21	54968	40	0	28.998
21	114679	27	0	29.722
21	114679	21	0	29.722
21	87331	23	0	29.722
21	1914	53	0	31.898
21	1914	41	0	31.898
21	22900	65	0	32.622
21	112340	34	0	34.072
21	110352	50	0	34.072
21	81062	20	0	34.072
21	81062	73	0	34.072
21	62474	45	0	34.072
21	62474	43	0	34.072
21	8874	14	0	34.072
21	8874	23	0	34.072
21	46746	49	0	34.797
21	29854	32	0	34.797
21	29854	33	0	34.797
21	29854	65	0	34.797
21	23317	27	0	35.521
21	23317	30	0	35.521
21	81915	44	0	36.246
21	81915	41	0	36.246
21	60701	20	0	36.246
21	60701	13	0	36.246
21	60701	71	0	36.246
21	47679	68	0	36.246
21	47679	35	0	36.246
21	1262	76	0	36.246
21	1262	64	0	36.246
21	25047	9	0	36.971
21	25047	12	0	36.971
21	14251	49	0	36.971
21	3366	51	0	36.971
21	3366	50	0	36.971
21	439	75	0	36.971
21	3366	40	0	37.695
21	25990	37	0	38.42
21	10619	66	0	38.42
21	10619	43	0	38.42
21	25990	49	0	39.145
21	25990	63	0	39.145
21	25990	67	0	39.145
21	91332	10	0	43.504
21	91332	15	0	43.504
21	49898	26	0	44.953
21	49898	18	0	44.953
21	107175	71	0	45.678
21	73811	54	0	45.678
21	73811	56	0	45.678
21	73811	67	0	45.678
21	64526	66	0	45.678
21	64526	67	0	45.678
21	64526	62	0	45.678
21	59014	33	0	45.678
21	59014	34	0	45.678
21	58595	67	0	45.678
21	40128	45	0	45.678
21	38640	14	0	45.678
21	21865	6	0	45.678
21	21173	26	0	45.678
21	3455	49	0	45.678
21	3455	63	0	45.678
21	2353	75	0	45.678
21	115288	50	0	46.403
21	38640	7	0	46.403
21	92619	36	0	47.127
21	92619	10	0	47.127
21	92619	21	0	47.127
21	87965	65	0	47.127
21	71716	64	0	48.577
21	71716	66	0	48.577
21	71716	33	0	48.577
21	32937	12	0	48.577
21	32937	11	0	48.577
21	25943	10	0	48.577
21	22187	63	0	48.577
21	16700	73	0	48.577
21	16700	51	0	48.577
21	16700	54	0	48.577
21	16700	63	0	48.577
21	103435	50	0	49.302
21	77850	47	0	49.302
21	56996	28	0	49.302
21	46206	73	0	49.302
21	42472	36	0	49.302
21	8773	39	0	49.302
21	121631	11	0	50.026
21	116137	12	0	50.026
21	88210	58	0	50.026
21	83004	54	0	50.026
21	74712	17	0	50.026
21	73069	40	0	50.026
21	71206	35	0	50.026
21	67989	51	0	50.026
21	41607	49	0	50.026
21	37275	15	0	50.026
21	35922	55	0	50.026
21	23830	12	0	50.026
21	6656	7	0	50.026
21	27294	12	0	50.751
21	54927	60	0	51.476
21	100558	39	0	52.2
21	60141	14	0	52.2
21	50986	11	0	52.2
21	18603	68	0	52.2
21	18603	34	0	52.2
21	84980	27	0	52.925
21	62256	62	0	52.925
21	60389	35	0	52.925
21	39744	48	0	52.925
21	35477	68	0	53.65
21	4386	66	0	53.65
21	4386	18	0	53.65
21	113670	20	0	54.375
21	107538	61	0	54.375
21	107538	50	0	54.375
21	84726	31	0	54.375
21	84031	67	0	54.375
21	80364	64	0	54.375
21	80364	74	0	54.375
21	80364	63	0	54.375
21	80364	54	0	54.375
21	76617	54	0	54.375
21	24855	15	0	54.375
21	24855	30	0	54.375
21	24855	31	0	54.375
21	24855	32	0	54.375
21	27884	67	0	56.55
21	101450	38	0	57.999
21	93121	53	0	57.999
21	93121	38	0	57.999
21	31823	73	0	57.999
21	114772	50	0	58.724
21	114772	62	0	58.724
21	112349	74	0	58.724
21	112349	53	0	58.724
21	112520	16	0	59.449
21	43379	13	0	59.449
21	118162	9	0	60.899
21	114715	60	0	60.899
21	114715	31	0	60.899
21	114171	34	0	60.899
21	111255	59	0	60.899
21	79041	15	0	60.899
21	76008	41	0	60.899
21	76008	73	0	60.899
21	76008	55	0	60.899
21	76008	54	0	60.899
21	70234	71	0	60.899
21	70234	75	0	60.899
21	70234	69	0	60.899
21	60400	30	0	60.899
21	60400	36	0	60.899
21	60400	39	0	60.899
21	60400	7	0	60.899
21	45075	72	0	60.899
21	1975	69	0	60.899
21	1975	25	0	60.899
21	92044	21	0	61.623
21	82293	29	0	61.623
21	65039	47	0	61.623
21	65039	71	0	61.623
21	36662	36	0	61.623
21	5799	38	0	61.623
21	1190	75	0	61.623
21	86	52	0	61.623
21	119724	70	0	63.073
21	114605	74	0	63.073
21	114605	53	0	63.073
21	104666	14	0	63.073
21	86121	26	0	63.073
21	83804	28	0	63.073
21	79856	66	0	63.073
21	79856	72	0	63.073
21	74166	55	0	63.073
21	74166	56	0	63.073
21	37381	34	0	63.073
21	33713	55	0	63.073
21	32961	9	0	63.073
21	16582	61	0	63.073
21	12307	23	0	63.073
21	5030	76	0	63.073
21	5030	74	0	63.073
21	2015	35	0	63.073
21	119099	51	0	64.523
21	117061	23	0	64.523
21	117061	22	0	64.523
21	116084	9	0	64.523
21	107926	36	0	64.523
21	83394	72	0	64.523
21	49188	50	0	64.523
21	44362	68	0	64.523
21	44362	67	0	64.523
21	43830	73	0	64.523
21	34798	69	0	64.523
21	34798	11	0	64.523
21	34798	9	0	64.523
21	33942	69	0	64.523
21	114797	43	0	65.247
21	111179	20	0	65.247
21	102076	37	0	65.247
21	86733	58	0	65.247
21	26487	12	0	65.247
21	20405	64	0	65.247
21	36674	21	0	65.972
21	36674	30	0	65.972
21	8816	18	0	66.697
21	97949	27	0	67.421
21	40476	73	0	67.421
21	40476	18	0	67.421
21	4200	75	0	68.146
21	113638	38	0	71.048
21	113638	33	0	71.048
21	89431	35	0	71.048
21	82611	52	0	71.048
21	63503	23	0	71.048
21	1733	66	0	71.048
21	1733	75	0	71.048
21	61619	6	0	71.773
21	49721	21	0	73.222
21	49721	19	0	73.222
21	37698	63	0	74.672
21	109668	67	0	75.397
21	107045	53	0	75.397
21	101120	67	0	75.397
21	101120	42	0	75.397
21	101120	45	0	75.397
21	77857	43	0	75.397
21	66427	45	0	75.397
21	10573	52	0	75.397
21	3641	43	0	75.397
21	3641	26	0	75.397
21	3641	7	0	75.397
21	1918	68	0	75.397
21	106413	75	0	76.121
21	42529	53	0	76.121
21	42529	40	0	76.121
21	83871	49	0	76.846
21	83871	50	0	76.846
21	75350	52	0	76.846
21	37427	25	0	76.846
21	122066	49	0	77.571
21	122066	47	0	77.571
21	122066	12	0	77.571
21	116605	65	0	77.571
21	106318	71	0	77.571
21	61861	20	0	77.571
21	61861	6	0	77.571
21	61861	38	0	77.571
21	48030	43	0	77.571
21	44303	6	0	77.571
21	30537	64	0	77.571
21	104444	60	0	78.295
21	108967	53	0	79.02
21	108967	14	0	79.02
21	108967	49	0	79.02
21	40707	46	0	79.02
21	29233	35	0	79.02
21	115588	34	0	79.745
21	85924	22	0	79.745
21	76513	59	0	79.745
21	76513	60	0	79.745
21	42965	44	0	79.745
21	42965	21	0	79.745
21	7689	71	0	79.745
21	7689	13	0	79.745
21	4491	25	0	79.745
21	2579	69	0	79.745
21	30824	35	0	80.469
21	106358	35	0	81.919
21	106358	34	0	81.919
21	34478	28	0	81.919
21	17419	44	0	81.919
21	35581	16	0	82.644
21	35581	63	0	82.644
21	65541	66	0	83.368
21	38631	70	0	83.368
21	102359	45	0	84.093
21	27223	23	0	84.093
21	109115	29	0	84.818
21	56209	6	0	84.818
21	50231	72	0	84.818
21	33790	42	0	84.818
21	3902	40	0	84.818
21	2534	14	0	84.818
21	33790	40	0	85.543
21	118885	14	0	86.267
21	118885	49	0	86.267
21	87297	37	0	86.267
21	87297	56	0	86.267
21	71420	24	0	86.267
21	61367	41	0	86.267
21	61367	77	0	86.267
21	33429	40	0	86.267
21	80832	43	0	87.717
21	62226	51	0	87.717
21	49592	39	0	87.717
21	49592	24	0	87.717
21	48777	16	0	87.717
21	112848	36	0	88.442
21	1972	13	0	88.442
21	1972	9	0	88.442
21	1935	44	0	88.442
21	116921	61	0	89.166
21	116921	28	0	89.166
21	88746	38	0	89.166
21	72045	19	0	89.166
21	52257	34	0	89.166
21	42726	20	0	89.166
21	105938	36	0	89.891
21	101465	66	0	89.891
21	58072	62	0	89.891
21	58072	7	0	89.891
21	32441	45	0	89.891
21	32441	56	0	89.891
21	102719	22	0	90.616
21	100744	68	0	90.616
21	61578	32	0	90.616
21	55209	8	0	90.616
21	51003	41	0	90.616
21	50844	15	0	90.616
21	49728	61	0	90.616
21	49728	60	0	90.616
21	48075	32	0	90.616
21	38971	45	0	90.616
21	37481	56	0	90.616
21	31405	47	0	90.616
21	10103	24	0	90.616
21	5016	77	0	90.616
21	5016	54	0	90.616
21	4431	60	0	90.616
21	4431	59	0	90.616
21	4431	37	0	90.616
21	3397	30	0	90.616
21	3397	51	0	90.616
21	826	73	0	90.616
21	104817	73	0	91.34
21	93395	39	0	91.34
21	91457	76	0	91.34
21	76053	56	0	91.34
21	76053	40	0	91.34
21	73412	43	0	91.34
21	46601	20	0	91.34
21	24665	32	0	91.34
21	8527	45	0	91.34
21	3404	50	0	91.34
21	114378	46	0	92.065
21	112560	10	0	92.79
21	112560	50	0	92.79
21	92568	40	0	92.79
21	46372	63	0	92.79
21	22587	52	0	92.79
21	17125	56	0	92.79
21	17125	7	0	92.79
21	17125	77	0	92.79
21	17125	11	0	92.79
21	13489	52	0	92.79
21	13489	66	0	92.79
21	13489	16	0	92.79
21	9621	24	0	92.79
21	4008	69	0	92.79
21	4008	74	0	92.79
21	421	39	0	92.79
21	421	33	0	92.79
21	421	43	0	92.79
21	314	56	0	92.79
21	314	29	0	92.79
21	116490	69	0	93.514
21	113850	49	0	93.514
21	113850	51	0	93.514
21	113850	17	0	93.514
21	112845	34	0	93.514
21	98857	28	0	93.514
21	96357	46	0	93.514
21	96357	17	0	93.514
21	63339	66	0	93.514
21	56825	69	0	93.514
21	39953	32	0	93.514
21	36208	58	0	93.514
21	35974	74	0	93.514
21	27946	23	0	93.514
21	27946	13	0	93.514
21	27946	24	0	93.514
21	2622	6	0	93.514
21	314	12	0	93.514
21	43424	51	0	94.239
21	37683	30	0	94.239
21	28753	49	0	94.239
21	21560	64	0	94.239
21	21560	9	0	94.239
21	19985	37	0	94.239
21	18175	40	0	94.239
21	1825	75	0	94.239
21	1825	14	0	94.239
21	93669	15	0	95.689
21	93669	55	0	95.689
21	43730	56	0	95.689
21	36033	63	0	95.689
21	107187	68	0	96.413
21	107187	69	0	96.413
21	106876	62	0	96.413
21	106876	54	0	96.413
21	102767	36	0	96.413
21	102767	34	0	96.413
21	102767	54	0	96.413
21	102767	49	0	96.413
21	2796	15	0	96.413
21	50827	40	0	97.863
21	52666	28	0	98.588
21	52666	27	0	98.588
21	21821	36	0	98.588
21	120118	13	0	100.038
21	86743	67	0	100.038
21	60392	53	0	103.667
21	53587	71	0	103.667
21	25694	25	0	103.667
21	87401	73	0	104.392
21	40086	72	0	104.392
21	36846	73	0	104.392
21	13046	57	0	104.392
21	117596	38	0	105.841
21	56144	42	0	105.841
21	8242	48	0	105.841
21	8242	68	0	105.841
21	99073	45	0	108.017
21	18164	50	0	108.017
21	18164	27	0	108.017
21	18164	7	0	108.017
21	18164	67	0	108.017
21	338	10	0	108.017
21	338	14	0	108.017
21	338	11	0	108.017
21	34237	34	0	109.466
21	34237	27	0	109.466
21	87145	22	0	110.191
21	75670	76	0	110.191
21	75670	43	0	110.191
21	40015	34	0	110.191
21	7784	37	0	110.916
21	120531	19	0	112.365
21	108549	22	0	113.815
21	79309	17	0	113.815
21	58010	68	0	114.54
21	27516	8	0	115.265
21	27516	9	0	115.265
21	27516	7	0	115.265
21	21843	68	0	115.265
21	15209	69	0	115.265
21	4350	49	0	115.265
21	4350	71	0	115.265
21	28189	53	0	115.989
21	95	65	0	115.989
21	117788	61	0	117.439
21	66243	36	0	117.439
21	43086	69	0	117.439
21	20681	48	0	117.439
21	20681	63	0	117.439
21	83884	15	0	118.164
21	83884	16	0	118.164
21	32705	77	0	118.164
21	110684	40	0	118.888
21	54754	63	0	119.613
21	5358	24	0	121.063
21	5358	58	0	121.063
21	5358	16	0	121.063
21	25603	41	0	123.238
21	18530	41	0	123.238
21	8129	19	0	123.238
21	108558	68	0	123.963
21	108558	42	0	123.963
21	108558	29	0	123.963
21	80578	63	0	123.963
21	42149	8	0	124.687
21	42149	32	0	124.687
21	40868	50	0	124.687
21	36	33	0	124.687
21	84946	72	0	125.412
21	84946	54	0	125.412
21	83969	61	0	125.412
21	70957	69	0	126.862
21	15896	41	0	127.586
21	15896	45	0	127.586
21	15896	43	0	127.586
21	115294	65	0	129.036
21	103791	14	0	129.036
21	103791	9	0	129.036
21	65445	38	0	129.036
21	62123	8	0	129.036
21	44524	12	0	129.036
21	13841	67	0	129.036
21	8722	22	0	129.036
21	819	38	0	129.036
21	117371	32	0	129.761
21	117371	41	0	129.761
21	63290	47	0	129.761
21	63290	38	0	129.761
21	63290	48	0	129.761
21	63290	69	0	129.761
21	63290	32	0	129.761
21	63290	18	0	129.761
21	52395	22	0	129.761
21	52395	30	0	129.761
21	43546	35	0	129.761
