set map marker phys gen
NY 12 13 0.32372900000000016 0
NY 12 14 0.3237260000000002 0
NY 12 15 0.3072940000000002 0
NY 12 16 0.2974650000000001 0
NY 12 17 0.289582 0
NY 12 18 0.25705 0
NY 12 19 0.256394 0
NY 12 20 0.25073500000000015 0
NY 12 21 0.2266300000000001 0
NY 12 22 0.21556300000000017 0
NY 12 23 0.2024560000000002 0
NY 12 24 0.18598599999999998 0
NY 12 25 1.199722 0.73
NY 12 26 1.0348320000000002 0.73
NY 12 27 0.965609 0.73
NY 12 28 0.9441320000000001 0.73
NY 12 29 0.9170050000000001 0.73
NY 12 30 0.8411120000000001 0.73
NY 12 31 0.807243 0.73
NY 12 32 0.7845520000000001 0.73
NY 12 33 0.764101 0.73
NY 12 34 0.7191810000000001 0.73
NY 12 35 0.7157200000000001 0.73
NY 12 36 0.7003380000000001 0.73
NY 12 37 0.637827 0.73
NY 12 38 0.617186 0.73
NY 12 39 0.6000450000000002 0.73
NY 12 40 0.5846480000000001 0.73
NY 12 41 0.5781540000000001 0.73
NY 12 42 0.030216 0.73
NY 12 43 0.7641040000000001 1.46
NY 12 44 0.067457 1.46
NY 12 45 1.2758630000000002 3.682
NY 12 46 1.3107380000000002 4.412
NY 12 47 1.435712 5.142
NY 12 48 1.347595 5.142
NY 12 49 1.530344 6.613
NY 12 50 1.542623 6.613
NY 12 51 1.544063 6.613
NY 12 52 1.547321 6.613
NY 12 53 1.549189 6.613
NY 12 54 1.617724 6.613
NY 12 55 1.682498 6.613
NY 12 56 1.678516 7.343
NY 12 57 1.700019 7.343
NY 12 58 1.70112 7.343
NY 12 59 1.836836 9.566
NY 12 60 1.84427 9.566
NY 12 61 1.846986 9.566
NY 12 62 1.883405 10.296
NY 12 63 1.977551 10.296
NY 12 64 1.996891 10.296
NY 12 65 1.998705 10.296
NY 12 66 1.890263 11.766
NY 12 67 2.186846 15.527
NY 12 68 2.274248 18.469
NY 12 69 2.318576 19.199
NY 12 70 2.365027 19.929
NY 12 71 2.410663 20.659
NY 12 72 2.440655 20.659
NY 12 73 2.508219 22.859
NY 12 74 2.561368 22.859
NY 12 75 2.671599 22.859
NY 12 76 2.842092 26.62
NY 12 77 2.982166 32.782
NY 12 78 2.997344 32.782
NY 12 79 3.038858 33.512
NY 12 80 3.085508 34.983
NY 12 81 3.08713 34.983
NY 12 82 3.250645 41.971
NY 12 83 3.28063 42.701
NY 12 84 3.288607 42.701
NY 12 85 3.327721 43.431
NY 12 86 3.446029 44.901
NY 12 87 3.622688 49.45
NY 12 88 4.723353 50.921
NY 12 89 4.787883 50.921
NY 12 90 4.804573 50.921
NY 12 91 4.812186 50.921
NY 12 92 4.820759 50.921
NY 12 93 4.827649 50.921
NY 12 94 4.838917 50.921
NY 12 95 4.9172 50.921
NY 12 96 4.957522 50.921
NY 12 97 4.965561 50.921
NY 12 98 4.971166 50.921
NY 12 99 5.184357 50.921
NY 12 100 5.217948 50.921
NY 12 101 5.219823 50.921
NY 12 102 5.250183 50.921
NY 12 103 5.250186 50.921
NY 12 104 5.262194 50.921
NY 12 105 5.297429 50.921
NY 12 106 5.29989 50.921
NY 12 107 5.303655 50.921
NY 12 108 5.339085 50.921
NY 12 109 5.364581 50.921
NY 12 110 5.388491 50.921
NY 12 111 5.392251 50.921
NY 12 112 5.591837 50.921
NY 12 113 5.629967 50.921
NY 12 114 4.292277 52.391
NY 12 115 4.292737 52.391
NY 12 116 5.734988 52.391
NY 12 117 5.791827 52.391
NY 12 118 5.796284 52.391
NY 12 119 5.809878 52.391
NY 12 120 5.937348 52.391
NY 12 121 6.066933 52.391
NY 12 122 6.156268 52.391
NY 12 123 5.74259 53.121
NY 12 124 5.809881 53.121
NY 12 125 5.854902 53.121
NY 12 126 6.214754 53.121
NY 12 127 6.238986 53.121
NY 12 128 6.306206 53.121
NY 12 129 6.361639 53.121
NY 12 130 6.573248 53.121
NY 12 131 6.33273 53.851
NY 12 132 6.779816 55.322
NY 12 133 6.870443 55.322
NY 12 134 6.957591 56.793
NY 12 135 6.969847 56.793
NY 12 136 6.972385 56.793
NY 12 137 6.978343 56.793
NY 12 138 6.984328 56.793
NY 12 139 7.062594 57.523
NY 12 140 7.085174 57.523
NY 12 141 7.229656 59.745
NY 12 142 7.305776 60.475
NY 12 143 7.306973 60.475
NY 12 144 7.326542 60.475
NY 12 145 7.337083 60.475
NY 12 146 7.341498 60.475
NY 12 147 7.355391 60.475
NY 12 148 7.42154 61.946
NY 12 149 7.425429 61.946
NY 12 150 7.438475 61.946
NY 12 151 7.439813 61.946
NY 12 152 7.479587 62.676
NY 12 153 7.503021 63.406
NY 12 154 7.515298 63.406
NY 12 155 7.610462 63.406
NY 12 156 7.536137 64.136
NY 12 157 7.554389 64.136
NY 12 158 7.558478 64.136
NY 12 159 7.572325 64.136
NY 12 160 7.596814 64.136
NY 12 161 7.599652 64.136
NY 12 162 7.632412 65.606
NY 12 163 7.723258 67.829
NY 12 164 7.846008 67.829
NY 12 165 7.955238 70.029
NY 12 166 7.964273 70.029
NY 12 167 8.023782 70.029
NY 12 168 8.057608 70.759
NY 12 169 8.103212 71.489
NY 12 170 8.128122 71.489
NY 12 171 8.140667 71.489
NY 12 172 8.224293 71.489
NY 12 173 8.228349 71.489
NY 12 174 8.24357 71.489
NY 12 175 8.287094 71.489
NY 12 176 8.290508 71.489
NY 12 177 8.318351 71.489
NY 12 178 8.222 72.219
NY 12 179 8.24723 72.219
NY 12 180 8.430879 73.69
NY 12 181 8.490158 74.42
NY 12 182 8.516733 74.42
NY 12 183 8.574578 74.42
NY 12 184 8.539605 75.15
NY 12 185 8.602611 75.15
NY 12 186 8.636174 75.15
NY 12 187 8.701845 75.15
NY 12 188 8.704023 75.15
NY 12 189 8.712996 75.15
NY 12 190 8.765011 75.15
NY 12 191 8.78837 75.88
NY 12 192 8.819335 75.88
NY 12 193 8.835284 75.88
NY 12 194 8.835697 75.88
NY 12 195 8.851553 76.61
NY 12 196 8.904381 76.61
NY 12 197 8.904682 76.61
NY 12 198 8.914414 76.61
NY 12 199 8.927037 76.61
NY 12 200 9.028716 76.61
NY 12 201 9.025789 77.34
NY 12 202 9.080841 77.34
NY 12 203 9.120183 77.34
NY 12 204 8.987363 78.07
NY 12 205 9.132526 78.07
NY 12 206 9.133587 78.07
NY 12 207 9.169998 78.07
NY 12 208 9.176996 78.07
NY 12 209 9.202953 78.07
NY 12 210 9.209986 78.07
NY 12 211 9.324269 78.8
NY 12 212 9.342966 78.8
NY 12 213 9.384525 80.27
NY 12 214 9.411586 80.27
NY 12 215 9.493024 81
NY 12 216 9.571966 81.73
NY 12 217 9.575802 82.46
NY 12 218 9.575805 82.46
NY 12 219 9.578565 82.46
NY 12 220 9.585532 83.19
NY 12 221 9.635979 85.413
NY 12 222 9.674858 85.413
NY 12 223 9.709511 85.413
NY 12 224 9.787383 85.413
NY 12 225 9.807483 85.413
NY 12 226 9.894485 85.413
NY 12 227 9.900108 85.413
NY 12 228 9.909024 85.413
NY 12 229 9.909027 85.413
NY 12 230 9.932304 85.413
NY 12 231 9.966091 85.413
NY 12 232 10.00713 86.883
NY 12 233 10.047481 86.883
NY 12 234 10.105813 86.883
NY 12 235 10.111548 86.883
NY 12 236 10.11972 87.613
NY 12 237 10.146317 87.613
NY 12 238 10.197799 89.084
NY 12 239 10.242565 89.814
NY 12 240 10.244626 89.814
NY 12 241 10.304064 89.814
NY 12 242 10.321305 89.814
NY 12 243 10.332499 89.814
NY 12 244 10.334624 89.814
NY 12 245 10.405159 89.814
NY 12 246 10.428631 89.814
NY 12 247 10.519846 89.814
NY 12 248 10.341898 90.544
NY 12 249 10.543128 90.544
NY 12 250 10.541499 91.274
NY 12 251 10.681016 92.004
NY 12 252 10.802698 92.004
NY 12 253 10.805667 92.004
NY 12 254 10.822442 92.004
NY 12 255 10.874991 92.004
NY 12 256 10.882952 92.004
NY 12 257 10.884505 92.004
NY 12 258 10.923322 92.004
NY 12 259 10.934761 92.004
NY 12 260 10.943303 92.004
NY 12 261 10.943688 92.004
NY 12 262 10.96442 92.004
NY 12 263 10.97431 92.004
NY 12 264 11.006697 92.004
NY 12 265 11.051745 92.004
NY 12 266 11.061059 92.004
NY 12 267 11.079354 92.004
NY 12 268 11.133682 92.004
NY 12 269 10.913593 92.734
NY 12 270 11.28126 92.734
NY 12 271 11.363183 94.204
NY 12 272 11.375316 94.204
NY 12 273 11.380064 94.204
NY 12 274 11.38423 94.204
NY 12 275 11.45311 94.204
NY 12 276 11.461381 94.204
NY 12 277 11.461384 94.204
NY 12 278 11.522741 94.934
NY 12 279 11.524637 94.934
NY 12 280 11.541933 94.934
NY 12 281 11.617912 94.934
NY 12 282 11.622247 94.934
NY 12 283 11.644109 94.934
NY 12 284 11.663198 94.934
NY 12 285 11.836712 94.934
NY 12 286 11.85206 94.934
NY 12 287 11.861192 94.934
NY 12 288 11.869236 94.934
NY 12 289 11.966143 94.934
NY 12 290 11.982405 94.934
NY 12 291 12.066618 94.934
NY 12 292 11.825302 96.405
NY 12 293 12.155417 97.876
NY 12 294 12.22218 97.876
NY 12 295 12.287723 97.876
NY 12 296 12.349433 97.876
NY 12 297 12.369869 97.876
NY 12 298 12.397307 97.876
NY 12 299 12.574449 99.346
NY 12 300 12.623742 99.346
NY 12 301 12.631231 99.346
NY 12 302 12.631674 100.076
NY 12 303 12.693524 100.076
NY 12 304 12.721808 100.806
NY 12 305 12.794307 101.536
NY 12 306 12.797264 101.536
NY 12 307 12.797951 102.266
NY 12 308 12.805798 102.266
NY 12 309 12.835287 102.266
NY 12 310 12.884205 102.266
NY 12 311 12.885834 102.266
NY 12 312 12.928261 102.996
NY 12 313 13.091813 102.996
NY 12 314 13.175975 103.726
NY 12 315 13.175978 103.726
NY 12 316 13.181467 103.726
NY 12 317 13.223083 103.726
NY 12 318 13.252868 103.726
NY 12 319 13.330479 104.456
NY 12 320 13.337338 104.456
NY 12 321 13.347921 104.456
NY 12 322 13.391898 104.456
NY 12 323 13.42346 104.456
NY 12 324 13.431368 104.456
NY 12 325 13.431835 104.456
NY 12 326 13.540066 104.456
NY 12 327 13.337341 105.186
NY 12 328 13.620391 105.186
NY 12 329 13.67416 105.186
NY 12 330 13.781431 105.186
NY 12 331 13.890774 105.916
NY 12 332 13.927897 105.916
NY 12 333 14.008443 105.916
NY 12 334 14.056698 106.646
NY 12 335 14.099136 106.646
NY 12 336 14.121191 106.646
NY 12 337 14.126185 106.646
NY 12 338 14.158086 106.646
NY 12 339 14.187143 107.376
NY 12 340 14.200875 107.376
NY 12 341 14.28997 108.846
NY 12 342 14.297089 108.846
NY 12 343 14.362493 108.846
NY 12 344 14.364182 108.846
NY 12 345 14.374475 108.846
NY 12 346 14.379926 108.846
NY 12 347 14.383356 108.846
NY 12 348 14.3983 108.846
NY 12 349 14.414495 108.846
NY 12 350 14.414944 108.846
NY 12 351 14.466193 110.306
NY 12 352 14.466196 110.306
NY 12 353 14.471785 110.306
NY 12 354 14.557435 110.306
NY 12 355 14.524637 111.036
NY 12 356 14.603111 111.036
NY 12 357 14.625645 111.766
NY 12 358 14.632966 111.766
NY 12 359 14.67614 112.496
NY 12 360 14.736557 113.226
NY 12 361 14.738827 113.226
NY 12 362 14.86412 114.697
NY 12 363 15.029871 116.167
NY 12 364 15.143551 116.167
NY 12 365 15.157697 116.167
NY 12 366 15.224253 116.167
NY 12 367 15.234539 116.897
NY 12 368 15.246659 116.897
NY 12 369 15.276748 116.897
NY 12 370 15.277628 116.897
NY 12 371 15.289424 116.897
NY 12 372 15.356484 116.897
NY 12 373 15.299335 117.627
NY 12 374 15.343651 117.627
NY 12 375 15.365106 117.627
NY 12 376 15.372058000000001 117.627
NY 12 377 15.410301 118.357
NY 12 378 15.440451 118.357
NY 12 379 15.470968 118.357
NY 12 380 15.519023 118.357
NY 12 381 15.527355 118.357
NY 12 382 15.557583 118.357
NY 12 383 15.570621 118.357
NY 12 384 15.612681 119.087
NY 12 385 15.616526 119.087
NY 12 386 15.626385 119.087
NY 12 387 15.70932 122.848
NY 12 388 15.748722 122.848
NY 12 389 15.758454 122.848
NY 12 390 15.837777 122.848
NY 12 391 15.839872 122.848
NY 12 392 15.842187 122.848
NY 12 393 15.844529 122.848
NY 12 394 15.960559 123.578
NY 12 395 15.97504 123.578
NY 12 396 15.979422 123.578
NY 12 397 16.040319 123.578
NY 12 398 16.0989 123.578
NY 12 399 15.512812 124.308
NY 12 400 16.140661 124.308
NY 12 401 16.166152 124.308
NY 12 402 16.175006 124.308
NY 12 403 16.19735 124.308
NY 12 404 16.314792 124.308
NY 12 405 16.327398 124.308
NY 12 406 16.370707 124.308
NY 12 407 16.490037 125.038
NY 12 408 16.532521 126.509
NY 12 409 16.572978 126.509
NY 12 410 16.587878 126.509
NY 12 411 16.607914 126.509
NY 12 412 16.614041 126.509
NY 12 413 16.638201 127.239
NY 12 414 16.643516 127.969
NY 12 415 16.645381 127.969
NY 12 416 16.646587 127.969
NY 12 417 16.713424 127.969
NY 12 418 16.732716 127.969
NY 12 419 16.839085 128.699
NY 12 420 16.848575 128.699
NY 12 421 16.872395 128.699
NY 12 422 16.895817 128.699
NY 12 423 16.902622 128.699
NY 12 424 16.921122 128.699
NY 12 425 16.924354 128.699
NY 12 426 16.988525 128.699
NY 12 427 16.993183 128.699
NY 12 428 17.028239 128.699
NY 12 429 16.916181 129.429
NY 12 430 17.033676 129.429
NY 12 431 17.034543 129.429
NY 12 432 17.02763 130.159
NY 12 433 17.102414 130.889
NY 12 434 17.102417 130.889
NY 12 435 17.203336 131.618
NY 12 436 17.121375 132.348
NY 12 437 17.250819 132.348
NY 12 438 17.291166 132.348
NY 12 439 17.326244 133.819
NY 12 440 17.368627 134.549
NY 12 441 17.382919 135.279
NY 12 442 17.389847 135.279
NY 12 443 17.405463 135.279
NY 12 444 17.408992 135.279
NY 12 445 17.419682 135.279
NY 12 446 17.461032 136.75
NY 12 447 17.461035 136.75
NY 12 448 17.46125 136.75
NY 12 449 17.465617 136.75
NY 12 450 17.477964 136.75
NY 12 451 17.482042 136.75
NY 12 452 17.498178 138.21
NY 12 453 17.622842 138.939
NY 12 454 17.637251 138.939
NY 12 455 17.646098 139.669
NY 12 456 17.689933 139.669
NY 12 457 17.727671 139.669
NY 12 458 17.781534 140.399
NY 12 459 17.80247 140.399
NY 12 460 17.890311 142.622
NY 12 461 17.910587 142.622
NY 12 462 18.183202 144.823
NY 13 1 0.082065 0
NY 13 2 0.56327 0
NY 13 3 0.565161 0
NY 13 4 0.73688 0
NY 13 5 0.783773 0
NY 13 6 0.803358 0
NY 13 7 0.810855 0
NY 13 8 1.025349 2.201
NY 13 9 1.053542 2.201
NY 13 10 1.066659 2.201
NY 13 11 1.185942 2.931
NY 13 12 1.355834 5.131
NY 13 13 1.404683 5.131
NY 13 14 1.466928 6.591
NY 13 15 1.472468 6.591
NY 13 16 1.472471 6.591
NY 13 17 1.482537 6.591
NY 13 18 1.532787 11.082
NY 13 19 1.5485 11.812
NY 13 20 1.565596 13.283
NY 13 21 1.5594190000000001 14.013
NY 13 22 1.608607 15.483
NY 13 23 1.649594 15.483
NY 13 24 1.673785 15.483
NY 13 25 1.684116 15.483
NY 13 26 1.688743 15.483
NY 13 27 1.692369 15.483
NY 13 28 1.693122 15.483
NY 13 29 1.734833 15.483
NY 13 30 1.761106 15.483
NY 13 31 1.778581 15.483
NY 13 32 1.795779 16.213
NY 13 33 1.802075 16.213
NY 13 34 1.83853 16.943
NY 13 35 1.851465 16.943
NY 13 36 1.870502 16.943
NY 13 37 1.898623 18.414
NY 13 38 1.918534 19.144
NY 13 39 2.048866 19.144
NY 13 40 1.920839 19.874
NY 13 41 1.955424 19.874
NY 13 42 1.957514 19.874
NY 13 43 1.988026 20.604
NY 13 44 2.045672 20.604
NY 13 45 2.155564 25.952
NY 13 46 2.164667 26.682
NY 13 47 2.173922 26.682
NY 13 48 2.196033 26.682
NY 13 49 2.203811 26.682
NY 13 50 2.233717 27.412
NY 13 51 2.258546 27.412
NY 13 52 2.329403 27.412
NY 13 53 2.34562 27.412
NY 13 54 2.367261 27.412
NY 13 55 2.450281 28.883
NY 13 56 2.501885 28.883
NY 13 57 2.501888 28.883
NY 13 58 2.625457 28.883
NY 13 59 2.730796 28.883
NY 13 60 2.752961 28.883
NY 13 61 2.870762 28.883
NY 13 62 2.876145 28.883
NY 13 63 2.898853 28.883
NY 13 64 2.905735 28.883
NY 13 65 2.912535 28.883
NY 13 66 2.925008 28.883
NY 13 67 2.697221 29.613
NY 13 68 2.825388 29.613
NY 13 69 2.826145 29.613
NY 13 70 2.976821 30.343
NY 13 71 3.152575 32.565
NY 13 72 3.167343 32.565
NY 13 73 3.176935 32.565
NY 13 74 3.184037 32.565
NY 13 75 3.195853 32.565
NY 13 76 3.208551 32.565
NY 13 77 3.231866 32.565
NY 13 78 3.218268 33.295
NY 13 79 3.335106 34.766
NY 13 80 3.368722 34.766
NY 13 81 3.374737 34.766
NY 13 82 3.4077 34.766
NY 13 83 3.476514 34.766
NY 13 84 3.487179 34.766
NY 13 85 3.495102 34.766
NY 13 86 3.552722 34.766
NY 13 87 3.56214 36.237
NY 13 88 3.575253 36.967
NY 13 89 3.601609 36.967
NY 13 90 3.666315 36.967
NY 13 91 3.671268 36.967
NY 13 92 3.881865 36.967
NY 13 93 3.714395 38.437
NY 13 94 3.784093 38.437
NY 13 95 3.790287 38.437
NY 13 96 3.791625 38.437
NY 13 97 3.833842 38.437
NY 13 98 3.833845 38.437
NY 13 99 3.834049 38.437
NY 13 100 3.851376 38.437
NY 13 101 3.852472 38.437
NY 13 102 3.889492 38.437
NY 13 103 3.896865 38.437
NY 13 104 3.914753 38.437
NY 13 105 3.917274 38.437
NY 13 106 3.953095 38.437
NY 13 107 4.024362 38.437
NY 13 108 4.032482 38.437
NY 13 109 4.034231 38.437
NY 13 110 4.03992 38.437
NY 13 111 4.06703 38.437
NY 13 112 4.120254 39.908
NY 13 113 4.147336 39.908
NY 13 114 4.385223 39.908
NY 13 115 4.473889 39.908
NY 13 116 4.527324 40.638
NY 13 117 4.574953 40.638
NY 13 118 4.605338 40.638
NY 13 119 4.608664 40.638
NY 13 120 4.612516 40.638
NY 13 121 4.618228 40.638
NY 13 122 4.658502 41.368
NY 13 123 5.045057 41.368
NY 13 124 4.689597 42.839
NY 13 125 4.730935 42.839
NY 13 126 4.779159 42.839
NY 13 127 4.78334 42.839
NY 13 128 4.85238 42.839
NY 13 129 4.859435 42.839
NY 13 130 4.870955 42.839
NY 13 131 4.880981 42.839
NY 13 132 4.895264 42.839
NY 13 133 4.900608 42.839
NY 13 134 4.98065 42.839
NY 13 135 5.027763 42.839
NY 13 136 5.090314 43.569
NY 13 137 5.132229 43.569
NY 13 138 5.196511 44.299
NY 13 139 5.231701 44.299
NY 13 140 5.267524 44.299
NY 13 141 5.272534 44.299
NY 13 142 5.308078 44.299
NY 13 143 5.319934 44.299
NY 13 144 5.356768 44.299
NY 13 145 5.459072 44.299
NY 13 146 5.487474 45.769
NY 13 147 5.554968 47.24
NY 13 148 5.560083 47.24
NY 13 149 5.57767 47.24
NY 13 150 5.605691 47.24
NY 13 151 5.611422 47.24
NY 13 152 5.612557 47.24
NY 13 153 5.653209 47.24
NY 13 154 5.819336 48.711
NY 13 155 5.916692 48.711
NY 13 156 5.934107 48.711
NY 13 157 5.947216 48.711
NY 13 158 5.917383 49.441
NY 13 159 5.970543 49.441
NY 13 160 6.004 50.171
NY 13 161 6.00747 50.171
NY 13 162 6.030129 50.171
NY 13 163 6.112329 50.9
NY 13 164 6.168267 50.9
NY 13 165 6.152572 51.63
NY 13 166 6.164955 51.63
NY 13 167 6.179486 51.63
NY 13 168 6.179489 51.63
NY 13 169 6.205329 51.63
NY 13 170 6.231424 51.63
NY 13 171 6.324709 51.63
NY 13 172 6.336287 51.63
NY 13 173 6.260591 52.36
NY 13 174 6.273906 52.36
NY 13 175 6.290959 52.36
NY 13 176 6.318414 52.36
NY 13 177 6.336284 52.36
NY 13 178 6.418485 52.36
NY 13 179 6.467052 52.36
NY 13 180 6.445121 53.09
NY 13 181 6.452287 53.09
NY 13 182 6.49802 53.09
NY 13 183 6.537563 53.09
NY 13 184 6.538541 53.09
NY 13 185 6.552548 53.09
NY 13 186 6.577501 53.09
NY 13 187 6.580662 53.09
NY 13 188 6.58813 53.09
NY 13 189 6.627483 53.09
NY 13 190 6.701671 53.09
NY 13 191 6.732442 53.09
NY 13 192 7.079759 53.09
NY 13 193 6.747495 53.82
NY 13 194 6.749203 53.82
NY 13 195 6.79732 53.82
NY 13 196 6.877471 53.82
NY 13 197 6.955106 53.82
NY 13 198 6.971251 53.82
NY 13 199 6.974337 53.82
NY 13 200 7.050353 53.82
NY 13 201 7.153252 54.55
NY 13 202 7.19369 55.28
NY 13 203 7.199161 55.28
NY 13 204 7.242658 55.28
NY 13 205 7.268649 55.28
NY 13 206 7.308541 55.28
NY 13 207 7.414838 56.751
NY 13 208 7.494383 56.751
NY 13 209 7.496866 56.751
NY 13 210 7.574298 56.751
NY 13 211 7.652481 56.751
NY 13 212 7.573112 57.481
NY 13 213 7.605748 57.481
NY 13 214 7.712434 57.481
NY 13 215 7.713821 57.481
NY 13 216 7.728888 57.481
NY 13 217 7.729049 57.481
NY 13 218 7.731342 57.481
NY 13 219 7.77132 57.481
NY 13 220 7.796204 57.481
NY 13 221 7.801928 57.481
NY 13 222 7.847963 58.211
NY 13 223 7.852847 58.211
NY 13 224 7.937296 58.941
NY 13 225 8.015137 60.411
NY 13 226 8.055794 60.411
NY 13 227 8.070357 60.411
NY 13 228 8.089261 61.882
NY 13 229 8.0995 61.882
NY 13 230 8.100474 61.882
NY 13 231 8.12318 61.882
NY 13 232 8.137578 61.882
NY 13 233 8.146674 61.882
NY 13 234 8.163068 61.882
NY 13 235 8.163413 61.882
NY 13 236 8.201256 61.882
NY 13 237 8.246482 61.882
NY 13 238 8.261525 61.882
NY 13 239 8.263063 61.882
NY 13 240 8.318202 61.882
NY 13 241 8.332818 61.882
NY 13 242 8.343729 61.882
NY 13 243 8.350831 61.882
NY 13 244 8.350834 61.882
NY 13 245 8.369558 61.882
NY 13 246 8.389555 61.882
NY 13 247 8.419034 61.882
NY 13 248 8.427698 61.882
NY 13 249 8.432481 61.882
NY 13 250 8.481545 61.882
NY 13 251 8.491044 61.882
NY 13 252 8.520336 61.882
NY 13 253 8.538407 61.882
NY 13 254 8.55395 61.882
NY 13 255 8.556989 61.882
NY 13 256 8.572314 61.882
NY 13 257 8.577182 61.882
NY 13 258 8.620322 63.353
NY 13 259 8.747581 63.353
NY 13 260 8.782407 63.353
NY 13 261 8.786067 63.353
NY 13 262 8.810861 63.353
NY 13 263 8.832416 63.353
NY 13 264 8.983516 64.083
NY 13 265 8.986524 64.083
NY 13 266 8.998017 64.083
NY 13 267 9.192308 64.083
NY 13 268 9.198772 64.083
NY 13 269 9.205545 64.083
NY 13 270 9.241836 64.083
NY 13 271 9.251376 64.083
NY 13 272 9.251379 64.083
NY 13 273 9.273601 64.083
NY 13 274 9.31367 64.083
NY 13 275 9.382725 64.083
NY 13 276 9.387468 64.083
NY 13 277 9.3916 64.083
NY 13 278 9.431375 64.083
NY 13 279 9.444598 64.083
NY 13 280 9.512119 64.083
NY 13 281 9.490741 64.813
NY 13 282 9.495299 64.813
NY 13 283 9.554112 65.543
NY 13 284 9.65204 65.543
NY 13 285 9.661675 65.543
NY 13 286 9.713654 66.272
NY 13 287 9.792317 67.002
NY 13 288 9.72453 67.732
NY 13 289 9.749889 67.732
NY 13 290 9.859707 67.732
NY 13 291 9.92082 67.732
NY 13 292 9.986056 67.732
NY 13 293 10.231112 69.955
NY 13 294 10.352112 69.955
NY 13 295 10.387217 69.955
NY 13 296 10.091438 70.685
NY 13 297 10.280903 70.685
NY 13 298 10.338665 70.685
NY 13 299 10.365423 70.685
NY 13 300 10.384254 70.685
NY 13 301 10.525866 70.685
NY 13 302 10.656215 71.415
NY 13 303 10.560908 72.145
NY 13 304 10.605367 72.145
NY 13 305 10.609722 72.145
NY 13 306 10.613814 72.145
NY 13 307 10.618568 72.145
NY 13 308 10.649835 72.875
NY 13 309 10.656168 72.875
NY 13 310 10.673966 72.875
NY 13 311 10.67885 72.875
NY 13 312 10.706399 72.875
NY 13 313 10.715927 73.605
NY 13 314 10.71803 73.605
NY 13 315 10.790646 73.605
NY 13 316 10.803336 74.335
NY 13 317 10.862359 74.335
NY 13 318 10.869411 74.335
NY 13 319 10.880106 74.335
NY 13 320 10.925238 74.335
NY 13 321 10.925241 74.335
NY 13 322 10.818939 75.065
NY 13 323 10.969555 75.065
NY 13 324 10.985193 75.065
NY 13 325 10.987433 75.065
NY 13 326 10.993754 75.065
NY 13 327 10.996888 75.065
NY 13 328 11.01493 75.065
NY 13 329 11.048655 75.065
NY 13 330 11.083872 75.065
NY 13 331 11.14283 75.794
NY 13 332 11.232935 75.794
NY 13 333 11.260875 76.524
NY 13 334 11.260878 76.524
NY 13 335 11.389582 77.254
NY 13 336 11.437976 77.984
NY 13 337 11.475808 78.714
NY 13 338 11.583258 79.444
NY 13 339 11.642624 79.444
NY 13 340 11.798984 82.43
NY 13 341 11.809869 82.43
NY 13 342 11.854246 82.43
NY 13 343 11.918108 82.43
NY 13 344 11.923099 82.43
NY 13 345 11.934675 82.43
NY 13 346 12.118561 82.43
NY 13 347 12.13048 83.16
NY 13 348 12.194795 83.16
NY 13 349 12.20348 83.89
NY 13 350 12.266381 83.89
NY 13 351 12.356225 83.89
NY 13 352 12.622552 85.35
NY 13 353 12.418503 86.08
NY 13 354 12.450926 86.08
NY 13 355 12.470044 86.08
NY 13 356 12.486733 86.08
NY 13 357 12.517418 86.08
NY 13 358 12.597698 86.08
NY 13 359 12.603671 86.08
NY 13 360 12.65209 86.08
NY 13 361 12.682759 86.08
NY 13 362 12.712847 87.551
NY 13 363 12.743661 87.551
NY 13 364 12.749813 87.551
NY 13 365 12.782254 87.551
NY 13 366 12.81296 88.28
NY 13 367 12.816999 88.28
NY 13 368 12.831715 88.28
NY 13 369 12.866849 89.01
NY 13 370 12.910617 89.74
NY 13 371 12.938391 89.74
NY 13 372 12.950636 90.47
NY 13 373 12.999356 90.47
NY 13 374 13.067934 91.2
NY 13 375 13.106162 91.2
NY 13 376 13.304552 92.671
NY 13 377 13.401984 93.401
NY 13 378 13.4772 93.401
NY 13 379 13.519941 94.131
NY 13 380 13.510941 94.861
NY 13 381 13.543216 95.591
NY 13 382 13.548787 95.591
NY 13 383 13.578758 95.591
